STATION,NAME,DATE,ACMH,AWND,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,WDFM,WSFM
USW00024144,"HELENA AIRPORT ASOS, MT US",1/18/1939,,,0,,,,,45,25,,
USW00024144,"HELENA AIRPORT ASOS, MT US",1/19/1939,,,0,,,,,47,21,,
USW00024144,"HELENA AIRPORT ASOS, MT US",1/20/1939,,,0,,,,,43,14,,
USW00024144,"HELENA AIRPORT ASOS, MT US",1/21/1939,,,0.03,,,,,23,5,,
USW00024144,"HELENA AIRPORT ASOS, MT US",1/22/1939,,,0,,,,,28,4,,
USW00024144,"HELENA AIRPORT ASOS, MT US",1/23/1939,,,0,,,,,38,7,,
USW00024144,"HELENA AIRPORT ASOS, MT US",1/24/1939,,,0,,,,,45,15,,
USW00024144,"HELENA AIRPORT ASOS, MT US",1/25/1939,,,0,,,,,39,19,,
USW00024144,"HELENA AIRPORT ASOS, MT US",1/26/1939,,,0,,,,,33,13,,
USW00024144,"HELENA AIRPORT ASOS, MT US",1/27/1939,,,0,,,,,39,10,,
USW00024144,"HELENA AIRPORT ASOS, MT US",1/28/1939,,,0,,,,,38,22,,
USW00024144,"HELENA AIRPORT ASOS, MT US",1/29/1939,,,0.02,,,,,40,20,,
USW00024144,"HELENA AIRPORT ASOS, MT US",1/30/1939,,,0.01,,,,,29,13,,
USW00024144,"HELENA AIRPORT ASOS, MT US",1/31/1939,,,0,,,,,21,10,,
USW00024144,"HELENA AIRPORT ASOS, MT US",2/1/1939,,,,,,0,,29,6,,
USW00024144,"HELENA AIRPORT ASOS, MT US",2/2/1939,,,,,,0,,30,11,,
USW00024144,"HELENA AIRPORT ASOS, MT US",2/3/1939,,,,,,0,,33,14,,
USW00024144,"HELENA AIRPORT ASOS, MT US",2/4/1939,,,,,,0,,32,12,,
USW00024144,"HELENA AIRPORT ASOS, MT US",2/5/1939,,,,,,0,,39,16,,
USW00024144,"HELENA AIRPORT ASOS, MT US",2/6/1939,,,,,,0,,33,-8,,
USW00024144,"HELENA AIRPORT ASOS, MT US",2/7/1939,,,0.05,,,4,,-6,-17,,
USW00024144,"HELENA AIRPORT ASOS, MT US",2/8/1939,,,0,,,4,,-16,-23,,
USW00024144,"HELENA AIRPORT ASOS, MT US",2/9/1939,,,0.03,,,4,,-11,-36,,
USW00024144,"HELENA AIRPORT ASOS, MT US",2/10/1939,,,,,,4,,0,-24,,
USW00024144,"HELENA AIRPORT ASOS, MT US",2/11/1939,,,,,,4,,28,-8,,
USW00024144,"HELENA AIRPORT ASOS, MT US",2/12/1939,,,,,,3,,44,23,,
USW00024144,"HELENA AIRPORT ASOS, MT US",2/13/1939,,,0,,,0,,38,27,,
USW00024144,"HELENA AIRPORT ASOS, MT US",2/14/1939,,,,,,0,,39,31,,
USW00024144,"HELENA AIRPORT ASOS, MT US",2/15/1939,,,0.04,,,4,,32,21,,
USW00024144,"HELENA AIRPORT ASOS, MT US",2/16/1939,,,0.15,,,5,,34,-1,,
USW00024144,"HELENA AIRPORT ASOS, MT US",2/17/1939,,,,,,4,,42,26,,
USW00024144,"HELENA AIRPORT ASOS, MT US",2/18/1939,,,,,,2,,40,18,,
USW00024144,"HELENA AIRPORT ASOS, MT US",2/19/1939,,,,,,0,,21,6,,
USW00024144,"HELENA AIRPORT ASOS, MT US",2/20/1939,,,0.01,,,1,,24,10,,
USW00024144,"HELENA AIRPORT ASOS, MT US",2/21/1939,,,0,,,1,,29,0,,
USW00024144,"HELENA AIRPORT ASOS, MT US",2/22/1939,,,,,,1,,40,4,,
USW00024144,"HELENA AIRPORT ASOS, MT US",2/23/1939,,,,,,0,,40,16,,
USW00024144,"HELENA AIRPORT ASOS, MT US",2/24/1939,,,0.13,,,2,,40,24,,
USW00024144,"HELENA AIRPORT ASOS, MT US",2/25/1939,,,0,,,0,,38,24,,
USW00024144,"HELENA AIRPORT ASOS, MT US",2/26/1939,,,0,,,1,,35,20,,
USW00024144,"HELENA AIRPORT ASOS, MT US",2/27/1939,,,,,,0,,33,21,,
USW00024144,"HELENA AIRPORT ASOS, MT US",2/28/1939,,,0,,,0,,30,18,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/1/1939,,,,,,0,,39,16,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/2/1939,,,,,,0,,41,24,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/3/1939,,,,,,0,,32,10,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/4/1939,,,0.01,,,2,,10,-8,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/5/1939,,,0,,,2,,33,-11,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/6/1939,,,,,,1,,44,13,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/7/1939,,,0,,,0,,37,15,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/8/1939,,,,,,0,,38,15,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/9/1939,,,,,,,,43,20,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/10/1939,,,0,,,,,45,23,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/11/1939,,,,,,,,52,22,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/12/1939,,,,,,,,51,28,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/13/1939,,,0.11,,,1,,31,9,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/14/1939,,,0.07,,,5,,26,-2,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/15/1939,,,,,,2,,40,10,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/16/1939,,,0,,,0,,44,19,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/17/1939,,,0.02,,,,,51,35,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/18/1939,,,0,,,,,61,27,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/19/1939,,,,,,,,64,31,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/20/1939,,,,,,,,64,28,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/21/1939,,,,,,,,67,29,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/22/1939,,,,,,,,69,29,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/23/1939,,,,,,,,69,28,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/24/1939,,,,,,,,68,30,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/25/1939,,,,,,,,65,35,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/26/1939,,,,,,0,,36,27,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/27/1939,,,0.02,,,,,42,24,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/28/1939,,,,,,,,52,17,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/29/1939,,,,,,,,57,25,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/30/1939,,,,,,,,56,44,,
USW00024144,"HELENA AIRPORT ASOS, MT US",3/31/1939,,,,,,,,59,47,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/1/1939,,,0,,,,,61,43,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/2/1939,,,0,,,,,64,40,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/3/1939,,,0,,,,,71,33,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/4/1939,,,0,,,,,50,28,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/5/1939,,,0,,,,,39,12,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/6/1939,,,0,,,,,47,9,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/7/1939,,,0,,,,,58,28,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/8/1939,,,0,,,,,65,37,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/9/1939,,,0,,,,,49,36,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/10/1939,,,0,,,,,44,30,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/11/1939,,,0,,,,,51,16,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/12/1939,,,0.19,,,,,48,31,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/13/1939,,,0,,,,,48,28,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/14/1939,,,0,,,,,62,22,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/15/1939,,,0,,,,,52,29,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/16/1939,,,0,,,,,46,25,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/17/1939,,,0,,,,,60,16,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/18/1939,,,0,,,,,76,23,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/19/1939,,,0.01,,,,,72,37,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/20/1939,,,0,,,,,70,34,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/21/1939,,,0,,,,,76,32,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/22/1939,,,0,,,,,71,46,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/23/1939,,,0,,,,,67,40,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/24/1939,,,0.07,,,,,60,41,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/25/1939,,,0,,,,,61,37,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/26/1939,,,0,,,,,67,38,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/27/1939,,,0,,,,,79,34,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/28/1939,,,0,,,,,86,38,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/29/1939,,,0.07,,,,,82,41,,
USW00024144,"HELENA AIRPORT ASOS, MT US",4/30/1939,,,0.13,,,,,58,40,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/1/1939,,,0.13,,0,,,66,32,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/2/1939,,,0,,0,,,76,38,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/3/1939,,,0,,0,,,80,48,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/4/1939,,,0,,0,,,79,48,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/5/1939,,,0,,0,,,72,43,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/6/1939,,,0,,0,,,61,36,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/7/1939,,,0.03,,0,,,58,47,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/8/1939,,,0,,0,,,74,43,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/9/1939,,,0,,0,,,65,41,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/10/1939,,,0,,0,,,64,38,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/11/1939,,,0,,0,,,64,35,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/12/1939,,,0,,0,,,69,32,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/13/1939,,,0,,0,,,75,34,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/14/1939,,,0,,0,,,82,42,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/15/1939,,,0,,0,,,90,46,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/16/1939,,,0,,0,,,82,49,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/17/1939,,,0.13,,0,,,73,50,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/18/1939,,,0,,0,,,67,45,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/19/1939,,,0.29,,0,,,54,43,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/20/1939,,,0,,0,,,64,41,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/21/1939,,,0,,0,,,64,35,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/22/1939,,,0.16,,0,,,51,43,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/23/1939,,,0.34,,0,,,56,40,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/24/1939,,,0.02,,0,,,61,44,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/25/1939,,,0.06,,0,,,71,37,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/26/1939,,,0,,0,,,78,47,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/27/1939,,,0,,0,,,79,50,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/28/1939,,,0,,0,,,82,52,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/29/1939,,,0,,0,,,86,53,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/30/1939,,,0,,0,,,69,49,,
USW00024144,"HELENA AIRPORT ASOS, MT US",5/31/1939,,,0.06,,0,,,67,49,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/1/1939,,,0,,0,,,58,42,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/2/1939,,,0.07,,0,,,67,33,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/3/1939,,,0,,0,,,82,40,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/4/1939,,,0,,0,,,71,45,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/5/1939,,,0.48,,0,,,57,43,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/6/1939,,,0.47,,0,,,60,38,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/7/1939,,,0.08,,0,,,63,42,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/8/1939,,,0,,0,,,69,44,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/9/1939,,,0.08,,0,,,60,44,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/10/1939,,,0.05,,0,,,67,38,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/11/1939,,,0,,0,,,69,47,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/12/1939,,,0.02,,0,,,65,45,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/13/1939,,,0.09,,0,,,78,40,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/14/1939,,,0,,0,,,63,44,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/15/1939,,,0,,0,,,66,46,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/16/1939,,,0.19,,0,,,60,43,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/17/1939,,,0.1,,0,,,47,39,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/18/1939,,,0.64,,0,,,60,41,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/19/1939,,,0.01,,0,,,67,47,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/20/1939,,,0,,0,,,65,48,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/21/1939,,,0,,0,,,74,47,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/22/1939,,,0,,0,,,86,47,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/23/1939,,,0,,0,,,69,49,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/24/1939,,,0,,0,,,72,39,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/25/1939,,,0,,0,,,67,47,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/26/1939,,,0,,0,,,75,38,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/27/1939,,,0,,0,,,80,55,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/28/1939,,,0,,0,,,85,45,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/29/1939,,,0,,0,,,86,54,,
USW00024144,"HELENA AIRPORT ASOS, MT US",6/30/1939,,,0,,0,,,87,54,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/1/1939,,,0,,0,,,83,57,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/2/1939,,,0,,0,,,84,54,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/3/1939,,,0,,0,,,78,54,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/4/1939,,,0,,0,,,69,54,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/5/1939,,,0.08,,0,,,69,46,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/6/1939,,,0.08,,0,,,77,50,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/7/1939,,,0,,0,,,86,44,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/8/1939,,,0,,0,,,90,51,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/9/1939,,,0,,0,,,100,53,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/10/1939,,,0,,0,,,95,59,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/11/1939,,,0.01,,0,,,92,58,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/12/1939,,,0,,0,,,90,54,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/13/1939,,,0.02,,0,,,92,52,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/14/1939,,,0.09,,0,,,89,59,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/15/1939,,,0,,0,,,93,56,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/16/1939,,,0.2,,0,,,76,56,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/17/1939,,,0,,0,,,81,49,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/18/1939,,,0,,0,,,95,44,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/19/1939,,,0,,0,,,92,52,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/20/1939,,,0,,0,,,70,46,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/21/1939,,,0,,0,,,79,47,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/22/1939,,,0,,0,,,88,45,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/23/1939,,,0,,0,,,89,56,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/24/1939,,,0,,0,,,90,53,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/25/1939,,,0,,0,,,92,54,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/26/1939,,,0,,0,,,91,54,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/27/1939,,,0,,0,,,96,64,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/28/1939,,,0,,0,,,94,60,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/29/1939,,,0.02,,0,,,95,56,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/30/1939,,,0,,0,,,94,56,,
USW00024144,"HELENA AIRPORT ASOS, MT US",7/31/1939,,,0,,0,,,92,59,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/1/1939,,,0,,0,,,87,54,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/2/1939,,,0,,0,,,91,48,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/3/1939,,,0,,0,,,95,50,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/4/1939,,,0,,0,,,93,59,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/5/1939,,,0,,0,,,91,58,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/6/1939,,,0,,0,,,68,44,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/7/1939,,,0.04,,0,,,67,38,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/8/1939,,,0,,0,,,67,36,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/9/1939,,,0.25,,0,,,61,44,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/10/1939,,,0.1,,0,,,75,36,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/11/1939,,,0,,0,,,90,47,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/12/1939,,,0,,0,,,92,50,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/13/1939,,,0,,0,,,91,54,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/14/1939,,,0,,0,,,94,52,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/15/1939,,,0,,0,,,90,62,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/16/1939,,,0,,0,,,91,48,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/17/1939,,,0,,0,,,94,55,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/18/1939,,,0,,0,,,80,60,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/19/1939,,,0,,0,,,74,52,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/20/1939,,,0,,0,,,90,40,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/21/1939,,,0,,0,,,74,56,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/22/1939,,,0,,0,,,89,42,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/23/1939,,,0,,0,,,93,46,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/24/1939,,,0,,0,,,87,52,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/25/1939,,,0,,0,,,90,51,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/26/1939,,,0.01,,0,,,91,48,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/27/1939,,,0,,0,,,92,59,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/28/1939,,,0,,0,,,86,53,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/29/1939,,,0.18,,0,,,84,46,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/30/1939,,,0,,0,,,76,41,,
USW00024144,"HELENA AIRPORT ASOS, MT US",8/31/1939,,,0,,0,,,87,43,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/1/1939,,,0.02,,,0,,86,45,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/2/1939,,,0,,,0,,74,46,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/3/1939,,,0,,,0,,79,53,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/4/1939,,,0,,,0,,85,43,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/5/1939,,,0,,,0,,82,55,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/6/1939,,,0.08,,,0,,63,44,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/7/1939,,,0.17,,,0,,70,34,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/8/1939,,,0,,,0,,80,38,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/9/1939,,,0,,,0,,74,48,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/10/1939,,,0,,,0,,87,39,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/11/1939,,,0,,,0,,82,48,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/12/1939,,,0,,,0,,56,43,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/13/1939,,,0.17,,,0,,60,43,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/14/1939,,,0.21,,,0,,59,47,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/15/1939,,,0,,,0,,67,45,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/16/1939,,,0,,,0,,75,37,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/17/1939,,,0,,,0,,80,37,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/18/1939,,,0,,,0,,84,40,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/19/1939,,,0,,,0,,80,43,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/20/1939,,,0,,,0,,81,37,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/21/1939,,,0,,,0,,82,41,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/22/1939,,,0,,,0,,75,50,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/23/1939,,,0,,,0,,76,41,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/24/1939,,,0,,,0,,57,40,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/25/1939,,,0,,,0,,56,37,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/26/1939,,,0,,,0,,73,33,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/27/1939,,,0,,,0,,70,36,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/28/1939,,,0.31,,0,0,,48,31,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/29/1939,,,0.01,,,0,,63,31,,
USW00024144,"HELENA AIRPORT ASOS, MT US",9/30/1939,,,0,,,0,,71,34,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/1/1939,,,0,,,,,61,36,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/2/1939,,,0.22,,,,,51,39,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/3/1939,,,0.36,,,,,54,36,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/4/1939,,,0,,,,,60,38,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/5/1939,,,0,,,,,56,40,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/6/1939,,,0.01,,,,,46,32,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/7/1939,,,0,,,,,52,24,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/8/1939,,,0,,,,,55,37,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/9/1939,,,0,,,,,61,29,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/10/1939,,,0,,,,,65,48,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/11/1939,,,0,,,,,63,43,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/12/1939,,,0,,,,,70,40,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/13/1939,,,0,,,,,68,33,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/14/1939,,,0,,,,,75,31,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/15/1939,,,0,,,,,60,33,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/16/1939,,,0.27,,0,0,,53,33,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/17/1939,,,0,,,,,72,29,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/18/1939,,,0,,,,,61,41,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/19/1939,,,0,,,,,62,30,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/20/1939,,,0,,,,,59,42,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/21/1939,,,0,,,,,70,47,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/22/1939,,,0,,,,,73,37,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/23/1939,,,0,,,,,75,36,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/24/1939,,,0,,,,,42,16,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/25/1939,,,0,,3,3,,27,12,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/26/1939,,,0.13,,0,0,,36,12,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/27/1939,,,0.03,,,,,48,26,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/28/1939,,,0,,,,,57,33,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/29/1939,,,0.03,,,,,54,29,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/30/1939,,,0,,,,,65,26,,
USW00024144,"HELENA AIRPORT ASOS, MT US",10/31/1939,,,0,,,,,57,28,,
USW00024144,"HELENA AIRPORT ASOS, MT US",11/1/1939,,,0,,0,0,,56,26,,
USW00024144,"HELENA AIRPORT ASOS, MT US",11/2/1939,,,0,,0,0,,55,25,,
